game_id,season,date,away_team,away_score,home_team,home_score,result,a_eFGp,a_FTr,a_ORBp,a_TOVp,h_eFGp,h_FTr,h_ORBp,h_TOVp
161711050086,1617,2016-11-05,LAC,116,SAS,92,0,0.5235276259866424,0.22222222222222224,0.196275,0.11607538071783087,0.5111647555823777,0.21454435727217863,0.226025,0.11311673839532739
161711060087,1617,2016-11-06,UTA,114,NYK,109,0,0.5065913370998116,0.2071563088512241,0.238125,0.13738907816981386,0.48434237995824636,0.1911720847002684,0.22617500000000001,0.11717895817685703
161711060088,1617,2016-11-06,POR,100,MEM,94,0,0.5181633246149374,0.2353966870095902,0.230825,0.12544287178749347,0.4784758580570099,0.2137870855148342,0.262875,0.12110616366632976
161711060089,1617,2016-11-06,SAC,96,TOR,91,0,0.5100906697864872,0.21029540801403923,0.22355,0.1332937054749489,0.5105569155446757,0.2527539779681762,0.24369999999999997,0.10884995379236098
161711060090,1617,2016-11-06,MIL,75,DAL,86,1,0.5088508850885088,0.20192019201920192,0.247075,0.13487958173424552,0.5066627183891027,0.20965353864376665,0.20787500000000003,0.11037058044999057
161711060091,1617,2016-11-06,DEN,123,BOS,107,0,0.4920520231213873,0.21820809248554912,0.25,0.1298881307734268,0.5004228925852834,0.2156752184945024,0.23897500000000002,0.11258846236328544
161711060092,1617,2016-11-06,PHO,108,LAL,119,1,0.4730236583958453,0.22360069244085398,0.2678250000000001,0.14675271514296415,0.47152084556664714,0.23722842043452727,0.2386,0.11961065929944288
161711070093,1617,2016-11-07,IND,100,CHO,122,1,0.5045454545454545,0.19501466275659823,0.227825,0.12785779448760123,0.516038016038016,0.21978021978021978,0.19605,0.10803211714644248
161711070094,1617,2016-11-07,UTA,109,PHI,84,0,0.5094221105527639,0.21168341708542718,0.23645,0.13624240556908887,0.48940185830429733,0.18263646922183507,0.1861,0.12720674058943682
161711070095,1617,2016-11-07,HOU,114,WAS,106,0,0.5263545347467609,0.23056537102473496,0.262425,0.1333623283597987,0.509038737446198,0.18593974175035868,0.211625,0.12565186117604746
161711070096,1617,2016-11-07,ORL,80,CHI,112,1,0.4984397163120567,0.18638297872340426,0.2275,0.1160113754344784,0.5020331106593087,0.1887888469358118,0.245625,0.12012220524927093
161711070097,1617,2016-11-07,MIA,85,OKC,97,1,0.511699327288681,0.20473822755191579,0.25165,0.11982480786711844,0.5201371036846615,0.22022279348757495,0.31257500000000005,0.14196516309688414
161711070098,1617,2016-11-07,NOP,106,GSW,116,1,0.4913144180660105,0.20555877243775333,0.19912500000000002,0.11788903381157823,0.5558390022675737,0.18537414965986396,0.217975,0.13067289853004138
161711070099,1617,2016-11-07,DET,82,LAC,114,1,0.5005908419497784,0.19940915805022155,0.23994999999999997,0.1179103232920377,0.5218115722508331,0.2217509845501363,0.19605,0.11532016643759532
161711080100,1617,2016-11-08,ATL,110,CLE,106,0,0.5211143695014663,0.18563049853372432,0.190075,0.13594406872600986,0.5346244131455399,0.19865023474178403,0.24822500000000003,0.11917262142598287
161711080101,1617,2016-11-08,MIN,110,BRK,119,1,0.5156730178242164,0.2652120467117394,0.252025,0.13367868925380882,0.5058788947677837,0.2022339800117578,0.236875,0.13331263639434973
161711080102,1617,2016-11-08,DEN,107,MEM,108,1,0.49464853919583457,0.21926525889499565,0.251425,0.12950934077732448,0.47317285382830626,0.21635730858468674,0.266825,0.12046279491833031
161711080103,1617,2016-11-08,PHO,121,POR,124,1,0.47459086993970717,0.2233706574791846,0.26655,0.14578524445061525,0.5200814901047729,0.23457508731082652,0.22945000000000002,0.12601486975463103
161711080104,1617,2016-11-08,DAL,109,LAL,97,0,0.5029603315571344,0.21047957371225576,0.2078,0.11139431700179366,0.4726448215330603,0.23844353423054418,0.24087499999999998,0.11956492033560165
161711080105,1617,2016-11-08,NOP,94,SAC,102,1,0.49246158306755583,0.2078863438677878,0.202375,0.12042104112981798,0.5080692488262911,0.21156103286384975,0.22797500000000004,0.1331143339319718
161711090106,1617,2016-11-09,UTA,98,CHO,104,1,0.5120651833281102,0.20714509558132244,0.23552499999999998,0.13637938001500896,0.5192250372578242,0.2241430700447094,0.191075,0.10848191495396019
161711090107,1617,2016-11-09,PHI,115,IND,122,1,0.48789734616506275,0.18460192475940507,0.18744999999999998,0.12922374429223746,0.5020491803278688,0.19379391100702575,0.2275,0.1283088979231434
161711090108,1617,2016-11-09,BRK,96,NYK,110,1,0.508097762073027,0.2055359246171967,0.236175,0.13512528141605826,0.486264556584055,0.19349059420722603,0.22655000000000003,0.11793237909553475
161711090109,1617,2016-11-09,MIN,123,ORL,107,0,0.5157444206664629,0.26444512381534696,0.25155,0.1335270513352705,0.4982998016435251,0.18163785775007082,0.2251,0.11536060367525312
161711090110,1617,2016-11-09,BOS,93,WAS,118,1,0.4990143621515066,0.2154322725992678,0.23957500000000004,0.11228981935403215,0.5067238912732476,0.18712446351931333,0.21462499999999998,0.12537005472324392
161711090111,1617,2016-11-09,CHI,107,ATL,115,1,0.5020354754289038,0.1907531259086944,0.247475,0.11977684901166726,0.5244080678164278,0.18181818181818182,0.19622499999999998,0.13610622212900225
161711090112,1617,2016-11-09,TOR,112,OKC,102,0,0.5097739767868051,0.25137446548564446,0.24622500000000003,0.10751098948251694,0.5192857142857142,0.2168571428571429,0.3121,0.14179917229361794
161711090113,1617,2016-11-09,DET,100,PHO,107,1,0.4985158800831108,0.20243395666369846,0.235625,0.11863745693297797,0.47464183381088826,0.22779369627507162,0.26955,0.1453148921815398
161711090114,1617,2016-11-09,HOU,101,SAS,99,0,0.531508875739645,0.22810650887573963,0.261875,0.1357097015723607,0.5087692772905957,0.21651043241608708,0.22767500000000002,0.11343645155398327
161711090115,1617,2016-11-09,DAL,95,GSW,116,1,0.5047337278106508,0.21153846153846154,0.20752500000000004,0.11113208437544239,0.5546099290780142,0.18382978723404256,0.217825,0.13039588458957727
161711090116,1617,2016-11-09,POR,80,LAC,111,1,0.5228729603729605,0.23543123543123542,0.22865,0.12707366224045485,0.5243791641429437,0.21986674742580253,0.191325,0.11481083323903286
161711100117,1617,2016-11-10,CHI,98,MIA,95,0,0.5015965166908564,0.19013062409288825,0.2465,0.11999334140995643,0.5087668030391584,0.20368205727644653,0.25137499999999996,0.11857707509881422
161711100118,1617,2016-11-10,NOP,112,MIL,106,0,0.49405107370864765,0.2086477074869414,0.2004,0.12087962119832453,0.5067466266866567,0.19700149925037483,0.24375,0.13663986363804795
161711100119,1617,2016-11-10,GSW,125,DEN,101,0,0.558252427184466,0.1850371216447744,0.215125,0.1320197221299182,0.4936120789779327,0.22444831591173056,0.25112500000000004,0.1302281453901027
161711100120,1617,2016-11-10,LAL,101,SAC,91,0,0.47643442622950816,0.2359484777517564,0.244225,0.11992813431951042,0.5075132586918091,0.21272834413671188,0.2273,0.13273775007248478
161711110121,1617,2016-11-11,TOR,113,CHO,111,0,0.511117879987816,0.24763935424916234,0.24595,0.10718062555376656,0.518314472900536,0.22424061941631923,0.186475,0.10707296088646011
161711110122,1617,2016-11-11,UTA,87,ORL,74,0,0.5108456460232631,0.20622445771769882,0.233925,0.1372552803481315,0.49815811844715224,0.1850382544630207,0.226475,0.11335251954821896
161711110123,1617,2016-11-11,IND,105,PHI,109,1,0.5048316251830162,0.19619326500732065,0.22197499999999998,0.12759441987070433,0.4906976744186046,0.18372093023255814,0.189675,0.12764405543398977
161711110124,1617,2016-11-11,CLE,105,WAS,94,0,0.533187134502924,0.19795321637426902,0.24740000000000004,0.11732508108208574,0.5082833476149671,0.18594687232219362,0.22112500000000002,0.125250950025095
161711110125,1617,2016-11-11,NYK,87,BOS,115,1,0.4879356568364612,0.18975275543640158,0.22635,0.11907472769365061,0.49872845436564006,0.214184797965527,0.237375,0.11282335980802122
161711110126,1617,2016-11-11,LAC,110,OKC,108,0,0.5221719457013575,0.2205128205128205,0.19392500000000001,0.11121164140842947,0.5179031796046978,0.21942136923517613,0.31017500000000003,0.14221027927306992
161711110127,1617,2016-11-11,DET,86,SAS,96,1,0.4976282241328195,0.20426919656092501,0.23600000000000002,0.11745589600742803,0.5049833887043189,0.21745696164300815,0.22787500000000002,0.1126288387462417
161711110128,1617,2016-11-11,SAC,120,POR,122,1,0.5063291139240507,0.2113629673241095,0.228825,0.13237347453170617,0.5191916254725211,0.23349810991567316,0.228125,0.12698683831990795
161711120129,1617,2016-11-12,BOS,105,IND,99,0,0.4984458886691156,0.21983611189601582,0.23947500000000002,0.11352484610580785,0.5023344032681646,0.19492267289174206,0.218475,0.12671943582303355
161711120130,1617,2016-11-12,LAL,126,NOP,99,0,0.47624633431085045,0.23313782991202345,0.24152499999999996,0.12265630699642517,0.4927283304246655,0.21291448516579406,0.20142500000000002,0.12221544511912025
161711120131,1617,2016-11-12,PHI,96,ATL,117,1,0.4908403605699332,0.18813608607153245,0.19280000000000003,0.128249440614142,0.5232184579439252,0.18399532710280375,0.20134999999999997,0.13708284077475674
161711120132,1617,2016-11-12,NYK,107,TOR,118,1,0.487354953882773,0.1871466825349598,0.23024999999999998,0.12198927629152599,0.5103406326034063,0.2481751824817518,0.24305000000000002,0.10517027568444147
161711120133,1617,2016-11-12,WAS,95,CHI,106,1,0.5048433048433049,0.18490028490028493,0.22557499999999997,0.12605042016806722,0.5017421602787456,0.19221835075493615,0.24962499999999999,0.12055761360591982
161711120134,1617,2016-11-12,SAS,106,HOU,100,0,0.5052966101694916,0.2164043583535109,0.225875,0.11246291372866336,0.5305456702253856,0.22686832740213525,0.26207500000000006,0.13783320843592764
161711120135,1617,2016-11-12,UTA,102,MIA,91,0,0.5090852130325815,0.20269423558897245,0.235175,0.13667920161990166,0.5087591240875913,0.20058394160583942,0.251,0.11782791601078862
161711120136,1617,2016-11-12,LAC,119,MIN,105,0,0.522289156626506,0.2213855421686747,0.19605,0.11189363522674917,0.5190665039658329,0.2641854789505796,0.249775,0.13133840528862134
161711120137,1617,2016-11-12,MEM,96,MIL,106,1,0.47541931752458066,0.21341816078658182,0.269,0.12124502352515382,0.504787552363854,0.19898264512268105,0.24405,0.13550887513759008
161711120138,1617,2016-11-12,DET,106,DEN,95,0,0.49510385756676556,0.20296735905044513,0.23854999999999998,0.11727148348426608,0.4949538638985005,0.21914648212226065,0.25352500000000006,0.13051108676091971
161711120139,1617,2016-11-12,BRK,122,PHO,104,0,0.5081025338833235,0.20506776664702417,0.23459999999999998,0.13563541201251036,0.47579490117444856,0.22572328845602976,0.26632500000000003,0.14401545404932475
161711130140,1617,2016-11-13,CHO,93,CLE,100,1,0.5181008902077151,0.22492581602373887,0.1929,0.10646015281271493,0.5329332552693208,0.20169789227166277,0.247625,0.11782059726693321
161711130141,1617,2016-11-13,LAL,99,MIN,125,1,0.4795501022494887,0.22991527899503358,0.242425,0.12125300853329445,0.5164283541223,0.26285366595679954,0.25135,0.1307186528831878
161711130142,1617,2016-11-13,ORL,119,OKC,117,0,0.49445076835515084,0.1852589641434263,0.22732500000000003,0.11357131824500515,0.5179288582903041,0.21858864027538727,0.305075,0.1430093534667214
161711130143,1617,2016-11-13,PHO,120,GSW,133,1,0.47484366117111987,0.2228538942581012,0.26625,0.14361505137413982,0.5605496707701116,0.18436873747494992,0.213425,0.13295120173488945
161711130144,1617,2016-11-13,DEN,105,POR,112,1,0.494949494949495,0.21443001443001442,0.254525,0.1318890257618767,0.5225421756835369,0.23472949389179756,0.2225,0.12499887388401906
161711140145,1617,2016-11-14,ORL,69,IND,88,1,0.4981476204046737,0.18609290396124253,0.22552500000000003,0.11244446063078156,0.5029112081513828,0.19388646288209604,0.220425,0.1259497852659399
161711140146,1617,2016-11-14,OKC,88,DET,104,1,0.5200400801603207,0.21442885771543088,0.30555,0.14200573266219238,0.49467613132209404,0.20053238686779057,0.23934999999999998,0.11614807366441353
161711140147,1617,2016-11-14,DAL,77,NYK,93,1,0.5041322314049587,0.21103896103896103,0.207375,0.1093978403357382,0.4891883886255924,0.18364928909952605,0.23057499999999997,0.1217095952448344
161711140148,1617,2016-11-14,PHI,88,HOU,115,1,0.490119151409474,0.18686428363847718,0.19,0.1292065943049185,0.526650873556411,0.22830915013325437,0.268425,0.13818793559240566
161711140149,1617,2016-11-14,BOS,105,NOP,106,1,0.4988646040306557,0.2253760999148453,0.244675,0.11430102245836497,0.4912942542077771,0.21271038885664537,0.20255000000000004,0.1222171740118128
161711140150,1617,2016-11-14,MIA,90,SAS,94,1,0.5105324751316559,0.1989467524868344,0.247725,0.11826925737050321,0.5053175326648435,0.21725919173503494,0.22075,0.11284009085197894
161711140151,1617,2016-11-14,MEM,102,UTA,96,0,0.47375290023201855,0.21606728538283063,0.26689999999999997,0.12194237429509147,0.5115769712140175,0.2002503128911139,0.23167499999999996,0.13376874697629412
161711140152,1617,2016-11-14,BRK,95,LAC,127,1,0.505748820754717,0.20872641509433962,0.23057499999999997,0.13470515298493857,0.527718873068767,0.22417449257800665,0.196725,0.11274435806475959
161711150153,1617,2016-11-15,TOR,117,CLE,121,1,0.5077249318388367,0.25295365040896695,0.24777499999999997,0.10376498299868929,0.531195079086116,0.20005858230814294,0.24775,0.1168984494106273
161711150154,1617,2016-11-15,ATL,93,MIA,90,0,0.5231981324773854,0.1809162532827546,0.20347500000000002,0.1367475471904181,0.510856807511737,0.19953051643192488,0.248575,0.11952338320396502
161711150155,1617,2016-11-15,CHO,115,MIN,108,0,0.5152186761229315,0.22104018912529552,0.19372499999999998,0.10414703110273328,0.5176291793313069,0.26443768996960487,0.24922500000000003,0.12941555750011516
161711150156,1617,2016-11-15,CHI,113,POR,88,0,0.5004341534008683,0.19565846599131692,0.251,0.11847139630295488,0.5192865429234338,0.23752900232018562,0.22390000000000002,0.12338964156320516
161711150157,1617,2016-11-15,BRK,118,LAL,125,1,0.5060418508694371,0.20689655172413793,0.22987500000000002,0.13512281821081892,0.48107394366197176,0.23122065727699528,0.238925,0.12343594564255139
161711160158,1617,2016-11-16,CLE,93,IND,103,1,0.5317367029091977,0.20334998530708198,0.24725000000000003,0.11933285042996972,0.5023303233323623,0.1937081270026216,0.21755000000000002,0.12566970234430283
161711160159,1617,2016-11-16,NOP,82,ORL,89,1,0.49214431189991265,0.2173407041024149,0.20377499999999998,0.12411283149697773,0.4955600114580349,0.1856201661415067,0.223325,0.11335795516875709
161711160160,1617,2016-11-16,WAS,102,PHI,109,1,0.5052661542840876,0.183888414460575,0.22774999999999998,0.12564948711757393,0.4899738448125545,0.18599244405696017,0.1895,0.12767293879891853
161711160161,1617,2016-11-16,MIL,100,ATL,107,1,0.5072202166064982,0.20397111913357402,0.24185000000000004,0.13570818795932002,0.5214223258525211,0.1804138735062664,0.20550000000000002,0.1374212950764562
161711160162,1617,2016-11-16,DAL,83,BOS,90,1,0.5042810746973724,0.20519633894301742,0.20855,0.11078251667643002,0.4985835694050991,0.2237960339943343,0.24387500000000004,0.11318985533130917
161711160163,1617,2016-11-16,DET,102,NYK,105,1,0.4945475979958739,0.20100206307102858,0.235625,0.11439732142857144,0.48991097922848664,0.1807121661721068,0.234375,0.12374367112521727
161711160164,1617,2016-11-16,HOU,103,OKC,105,1,0.5282377291543465,0.22442341809580132,0.269,0.13842894277676887,0.5155892448512586,0.2125286041189931,0.30282500000000007,0.14220929013316552
161711160165,1617,2016-11-16,GSW,127,TOR,121,0,0.563448868519049,0.18533371526783157,0.21452499999999997,0.1335695911061541,0.5087586831772878,0.2485653881002718,0.24777500000000005,0.10409553076864708
161711160166,1617,2016-11-16,PHO,104,DEN,120,1,0.4760961810466761,0.21867043847241865,0.26407500000000006,0.14253037638338306,0.49481268011527385,0.21412103746397693,0.257375,0.13385273530955114
161711160167,1617,2016-11-16,MEM,111,LAC,107,0,0.4732402559627691,0.21931355439208844,0.272675,0.12233318202451203,0.5284331518451301,0.2186932849364791,0.19767500000000002,0.11232182212006847
161711160168,1617,2016-11-16,SAS,110,SAC,105,0,0.5048721071863582,0.21954933008526187,0.22280000000000003,0.11374393848650528,0.5061801059446733,0.21306650971159508,0.227425,0.1326572191787024
161711170169,1617,2016-11-17,NYK,112,WAS,119,1,0.4914277268696423,0.17913094886195685,0.23625000000000002,0.12230643063175159,0.5035531552018192,0.1853325753268903,0.23002499999999998,0.12545987070043219
161711170170,1617,2016-11-17,MIL,73,MIA,96,1,0.5059683676514474,0.20232766338406444,0.244825,0.13370589322002585,0.5108377270064441,0.1965436438195665,0.25105,0.12156711057081285
161711170171,1617,2016-11-17,POR,109,HOU,126,1,0.5165026056745803,0.2327735958309207,0.221525,0.12302419100911324,0.5313511922284369,0.21960553429496613,0.26835000000000003,0.13684182420164478
161711170172,1617,2016-11-17,PHI,86,MIN,110,1,0.49124598774438294,0.18791946308724836,0.18359999999999999,0.12761857797746243,0.517314702308627,0.26306196840826246,0.24695,0.13116908177048398
161711170173,1617,2016-11-17,CHI,85,UTA,77,0,0.5007225433526011,0.19855491329479769,0.25325,0.11765410154631105,0.5098406747891284,0.197125898156826,0.22997499999999996,0.1324496885249083
161711180174,1617,2016-11-18,ATL,96,CHO,100,1,0.5238862837045721,0.18610785463071514,0.19915,0.13779563426988814,0.5171394799054374,0.21926713947990545,0.19092499999999998,0.10424429958207942
161711180175,1617,2016-11-18,PHO,116,IND,96,0,0.47770519738710593,0.22010792388525985,0.26345,0.1424962058498896,0.5039347129116876,0.1917808219178082,0.215225,0.12566630762007347
161711180176,1617,2016-11-18,DET,81,CLE,104,1,0.4958702064896755,0.2023598820058997,0.23670000000000002,0.11359404096834264,0.5310476751030017,0.20276633313713952,0.24712499999999998,0.12106874478151962
161711180177,1617,2016-11-18,GSW,104,BOS,88,0,0.5666953528399311,0.18703384968445208,0.212425,0.1321570007126555,0.4947368421052632,0.22588904694167852,0.2439,0.11248745159902482
161711180178,1617,2016-11-18,POR,101,NOP,113,1,0.513344937626922,0.23353640847113433,0.22197499999999998,0.12304502636679136,0.4888016288539848,0.2123327515997673,0.2018,0.1245443223243425
161711180179,1617,2016-11-18,BRK,105,OKC,124,1,0.5046907065376722,0.2069774259747874,0.22909999999999997,0.13430736421797723,0.514453348597596,0.21093302804808245,0.29912500000000003,0.14201934439143946
161711180180,1617,2016-11-18,MEM,80,DAL,64,0,0.4732090856144438,0.22131624927198604,0.272175,0.12335377136015675,0.5048773278155484,0.2033697901271061,0.20740000000000003,0.11204190461782837
161711180181,1617,2016-11-18,TOR,113,DEN,111,0,0.5101361573373676,0.2526475037821483,0.25010000000000004,0.10544124197935721,0.4951050964583933,0.21710336884537865,0.25872500000000004,0.13400424198858746
161711180182,1617,2016-11-18,SAS,116,LAL,107,0,0.5076010945576163,0.21951961082395868,0.224825,0.11272678117969664,0.48488406222483127,0.23510419724097445,0.239725,0.12305392496445108
161711180183,1617,2016-11-18,LAC,121,SAC,115,0,0.5268963433061348,0.22121486854034453,0.196875,0.1099789975591758,0.5056030669419049,0.21350634031259216,0.22982499999999997,0.13168649532285895
161711190184,1617,2016-11-19,UTA,102,HOU,111,1,0.5065768869401817,0.19605386783589102,0.227825,0.13325681603750641,0.532892804698972,0.21820851688693096,0.270425,0.1369241849009967
161711190185,1617,2016-11-19,BOS,94,DET,92,0,0.49274331246442804,0.2236767216846898,0.23942500000000003,0.11157206612609218,0.49235518965010294,0.20405763010879152,0.238125,0.11223892250634392
161711190186,1617,2016-11-19,CHO,116,NOP,121,1,0.51402421021553,0.21936817242397402,0.18825,0.10369434677274914,0.4912638322655795,0.2093768200349447,0.19580000000000003,0.12337289171463235
161711190187,1617,2016-11-19,DAL,87,ORL,95,1,0.5016257759385161,0.20218740762636714,0.20910000000000004,0.11251997465936704,0.49526949541284404,0.18348623853211007,0.224075,0.11314393557666762
161711190188,1617,2016-11-19,MIA,114,WAS,111,0,0.506974716652136,0.1932577739029352,0.258325,0.118835685576376,0.5065322351604659,0.18432263561488213,0.23067500000000002,0.12664437012263097
161711190189,1617,2016-11-19,PHO,105,PHI,120,1,0.479920814479638,0.2152149321266968,0.26915,0.14060087465820187,0.48718695398951667,0.18549796156086198,0.188325,0.12670770017533609
161711190190,1617,2016-11-19,MIN,71,MEM,93,1,0.5195751138088012,0.2597875569044006,0.249075,0.13147732705674672,0.4715660542432196,0.2178477690288714,0.2698,0.12329278168533499
161711190191,1617,2016-11-19,GSW,124,MIL,121,0,0.5656840297653121,0.1828849456210647,0.213675,0.13151483433191366,0.5013440860215054,0.20101553166069294,0.24382500000000001,0.13373438223044884
161711190192,1617,2016-11-19,CHI,95,LAC,102,1,0.4965287821810818,0.19901648828463986,0.253875,0.11757979287512565,0.5291704649042844,0.2263749620176238,0.19285,0.11026482528360586
161711200193,1617,2016-11-20,ATL,94,NYK,104,1,0.523207990599295,0.18625146886016453,0.199625,0.13848203611940027,0.49290989660265877,0.18020679468242246,0.23717500000000002,0.12286862942633062
161711200194,1617,2016-11-20,POR,129,BRK,109,0,0.5119013062409289,0.23309143686502176,0.216875,0.12364286165537033,0.5035056967572306,0.20946538124452235,0.227125,0.13301241449201925
161711200195,1617,2016-11-20,IND,115,OKC,111,0,0.5021897810218978,0.19474452554744526,0.2186,0.1251336602632646,0.5177803269285919,0.21422426154287355,0.3015750000000001,0.14260842177096913
161711200196,1617,2016-11-20,UTA,91,DEN,105,1,0.506885758998435,0.18998435054773083,0.22524999999999998,0.13158794175951877,0.49481716095594586,0.21998272386985315,0.25885,0.13514948284862371
161711200197,1617,2016-11-20,TOR,99,SAC,102,1,0.5113019891500904,0.24984930681133213,0.24755000000000002,0.1049060098857375,0.5041249263406011,0.21567472009428407,0.231375,0.13111094980582877
161711200198,1617,2016-11-20,CHI,118,LAL,110,0,0.4930535455861071,0.19768451519536903,0.25707500000000005,0.11847139630295488,0.48488849765258213,0.23356807511737088,0.241625,0.12349954883928653
161711210199,1617,2016-11-21,MEM,105,CHO,90,0,0.47171186934966464,0.2198891805191018,0.27235000000000004,0.12242074508269088,0.5141259564449676,0.22042377869334903,0.18752499999999997,0.10268725738079348
161711210200,1617,2016-11-21,GSW,120,IND,83,0,0.5655714285714286,0.18714285714285714,0.219525,0.13088181057668954,0.5046756282875512,0.1972530683810637,0.22294999999999998,0.1271556679696482
161711210201,1617,2016-11-21,MIA,94,PHI,101,1,0.5078534031413612,0.19226294357184406,0.26230000000000003,0.11934598400763814,0.4889631135637525,0.18385129247749055,0.18752500000000003,0.12713370455767495
161711210202,1617,2016-11-21,PHO,101,WAS,106,1,0.4785007072135785,0.21669024045261667,0.26822500000000005,0.14084143063882573,0.5096838507547706,0.1862717174594133,0.233225,0.12788922516538553
161711210203,1617,2016-11-21,HOU,99,DET,96,0,0.5318527177089422,0.21624780829924023,0.27075,0.1335208559577006,0.4920541494997057,0.20158917010005886,0.23845,0.11125935324961281
161711210204,1617,2016-11-21,ORL,89,MIL,93,1,0.49439816144785975,0.17925883366848605,0.222925,0.11517036955464398,0.5041728763040237,0.19940387481371089,0.24205,0.13261064773242734
161711210205,1617,2016-11-21,BOS,99,MIN,93,0,0.490431305341331,0.2199371608111968,0.239475,0.11171999133323704,0.5188851660067012,0.25190374657325615,0.24505000000000002,0.13405877358142282
161711210206,1617,2016-11-21,DAL,91,SAS,96,1,0.4994068801897984,0.20255041518386713,0.207625,0.1145638054119563,0.5085391887770662,0.22049405306495884,0.218325,0.11341652157090347
161711210207,1617,2016-11-21,TOR,115,LAC,123,1,0.5076899879372738,0.25090470446320867,0.24780000000000002,0.10686684344125388,0.5269160583941606,0.22536496350364962,0.19417500000000001,0.10984726000038043
161711220208,1617,2016-11-22,NOP,112,ATL,94,0,0.4943461873006669,0.20730646564221514,0.19685,0.12205230032152584,0.5203000882612533,0.18829067372756694,0.200125,0.13864185707119075
161711220209,1617,2016-11-22,POR,103,NYK,107,1,0.5144927536231884,0.2310144927536232,0.21875,0.12355254139461058,0.4918879056047198,0.17935103244837758,0.23855,0.12272419500451401
161711220210,1617,2016-11-22,CHI,107,DEN,110,1,0.4934858135495078,0.1997683844817603,0.262,0.11855760288037423,0.4953877198039781,0.2187950417987893,0.26044999999999996,0.13329843768020797
161711220211,1617,2016-11-22,OKC,109,LAL,111,1,0.5188679245283019,0.21355060034305318,0.30192500000000005,0.1441474397498541,0.48391812865497075,0.2304093567251462,0.238725,0.12222657210229704
161711230212,1617,2016-11-23,SAS,119,CHO,114,0,0.5068765281173594,0.21974327628361862,0.218725,0.11393276512396855,0.5119398584905661,0.22287735849056603,0.188425,0.10158586827699082
161711230213,1617,2016-11-23,POR,125,CLE,137,1,0.5128761574074073,0.23148148148148145,0.2189,0.12234910277324632,0.5304322258159365,0.1996471625992355,0.241875,0.12134908628546501
161711230214,1617,2016-11-23,ATL,96,IND,85,0,0.51913453046806,0.1863408890197233,0.19922500000000004,0.13756604084020402,0.49956319161327895,0.19598136284216658,0.22312500000000002,0.1274574530516432
161711230215,1617,2016-11-23,PHO,92,ORL,87,0,0.48092142453363484,0.21565856416054266,0.270875,0.14174115784673888,0.4932237600922722,0.17877739331026526,0.22442500000000004,0.11739030553641167
161711230216,1617,2016-11-23,MEM,104,PHI,99,0,0.4693698949824971,0.21820303383897316,0.270625,0.12279582630883491,0.48750726321905863,0.1830331202789076,0.1882,0.12564421214225666
161711230217,1617,2016-11-23,BOS,111,BRK,92,0,0.49300799086757996,0.21546803652968038,0.23920000000000002,0.11269094226791086,0.5013119533527697,0.21137026239067055,0.22825,0.13304829427576628
161711230218,1617,2016-11-23,MIA,84,DET,107,1,0.5059766763848397,0.19300291545189505,0.2629,0.1207784931620085,0.49060205580029365,0.20205580029368575,0.241325,0.11125075641204672
161711230219,1617,2016-11-23,TOR,115,HOU,102,0,0.5078526125037752,0.252793717909997,0.24175000000000002,0.10671552285884277,0.5317066043249562,0.2115721800116891,0.271075,0.13293356449623764
161711230220,1617,2016-11-23,LAC,124,DAL,104,0,0.5309734513274337,0.23436069575831553,0.19425,0.10917757649566145,0.4988134084841293,0.19578760011865914,0.20967500000000003,0.11610053832739405
161711230221,1617,2016-11-23,DEN,83,UTA,108,1,0.49470823798626995,0.21338672768878716,0.26432500000000003,0.13003411457179567,0.5062441461130189,0.19231970028098658,0.22949999999999995,0.1309652479576237
161711230222,1617,2016-11-23,MIN,96,NOP,117,1,0.5176077717061324,0.24681238615664847,0.246675,0.13280212483399734,0.4941944847605225,0.20580551523947752,0.19152499999999997,0.12163617774856683
161711230223,1617,2016-11-23,LAL,106,GSW,149,1,0.48607038123167157,0.22844574780058652,0.23395,0.12471500227998178,0.565,0.18885714285714283,0.220925,0.1305958407135343
161711230224,1617,2016-11-23,OKC,101,SAC,116,1,0.5188517566409597,0.21051128249071693,0.30065000000000003,0.14457789351751046,0.5062148564664102,0.2198875406925126,0.229525,0.13122941722312187
161711250225,1617,2016-11-25,SAS,109,BOS,103,0,0.507485487320501,0.22150931866788878,0.219975,0.11233937652859194,0.4930099857346647,0.21226818830242514,0.237125,0.11199703151302333
161711250226,1617,2016-11-25,WAS,94,ORL,91,0,0.5081242873432155,0.1895667046750285,0.2361,0.1271776381550764,0.49192152336987877,0.17974610502019617,0.2232,0.11715842575831366
161711250227,1617,2016-11-25,DAL,90,CLE,128,1,0.498663101604278,0.19786096256684488,0.212275,0.11581875314466901,0.5347303634232122,0.20134818288393905,0.244825,0.11944333848760659
161711250228,1617,2016-11-25,LAC,97,DET,108,1,0.532538955087076,0.23495264283531928,0.19145,0.1094362605153972,0.4904496032912136,0.20188069350573024,0.241325,0.11078355458947113
161711250229,1617,2016-11-25,CHO,111,NYK,113,1,0.5124816446402349,0.22026431718061673,0.19167499999999998,0.10158119457608032,0.49236192714453586,0.17626321974148063,0.23972500000000005,0.12182984197331481
161711250230,1617,2016-11-25,CHI,105,PHI,89,0,0.49581045940479634,0.1982086102282577,0.25902499999999995,0.1155677351492,0.48739860950173813,0.18221320973348784,0.18764999999999998,0.12778187043554975
